pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,inter_hume_sent,inter_hume_received,inter_vt_sent,inter_vt_received,sent_to,sent_to_perc,sent_cc,sent_cc_perc,sent_bcc,sent_bcc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,rec_bcc,rec_bcc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
kls,0.0063430454432968205,0.012139605462822459,0.12542290961817304,0.0064318852804723745,0.1915696244054453,0.020649377737606896,0.024096385542168676,0.30607364897178385,0.021183923975450405,0.5219543693499783,0.006350267379679145,0.0003243725418643312,0.003367003367003367,0.875,0.0003360779700890607,0.25,0.03659447348767737,0.03278688524590164,0.08003679852805887,0.03577817531305903,0.1690192483959669,0.8117647058823529,0.875,0.8823529411764706,0.9375,0.007051364989002458,0.4424075275794938,0.005818540433925049,0.5575924724205062,0.0,0.0,0.02088563645104428,0.49132947976878616,0.018897784397691304,0.5086705202312138,0.0,0.0,0.2991104300583097,0.040436596722501064,0.5175305850513737,0.10575373941012287,0.1517091965245545,0.002317399499697549,0.0017640368590859505,0.18219972842858906,0.010983263598326359,0.26692406692406695,0.0049436568520537984,0.1847963040739185,0.018795289855072464,0.39690568283249045,0.006779382111102984,0.02237704660663636,0.010844462198987671,0.005881928406466513,0.016701461377870562,0.32,0.4153846153846154,0.005674185109241321,0.6233,0.011389927033279942,0.2529507529507529,0.01993373526695997,0.7215025906735751,0.018304431599229287,0.3141394753678823,0.09826833496155504,0.3946326236500863,0.14133273768399446,0.39259151718593177,0.0017169073106473923,0.00047264923192975514,0.5852758031630574,0.704166507930461,0.9384671877458952,0.8977761836441892,0.23965419501133786,0.07496012759170657,0.14492753623188406,0.10447761194029853,0.7019148182801335,0.006325298962134061,0.09578606329477919,0.06268697836765276,0.16405209113419042,0.00047287170469352026,0.001717267472326783,0.5912399183028462,0.8055359686747761,1.0,0.013964673340242326,0.013482591888813018,0.01565679850629529,0.015656798486217007,0.015888950419881163,0.015888950399257452,0.6041666666666666,1.0,0.8787878787878791,0.0,0.00819672131147541,0.006369426751592357,Outreach
krich,0.047266759576435655,0.09776717970951658,0.12493958434026099,0.036904259805989034,0.10070526488436934,0.28352916637697284,0.21108433734939758,0.12386417981826878,0.28931564706658747,0.49935428325441233,0.045203877005347594,0.0,0.0,0.0,0.0,0.0,0.4406273338312173,0.2827868852459016,0.0390984360625575,0.4874776386404293,0.29587534372135654,0.6470588235294118,0.7954545454545454,0.6666666666666666,0.859375,0.04090654245913659,0.22404282933160294,0.05749506903353057,0.7759571706683972,0.0,0.0,0.20527749586026386,0.11669075144508671,0.40150809905045615,0.8833092485549132,0.0,0.0,0.40223686043503354,0.024000725645522164,0.20954157859587244,0.02863913090520007,0.030127404683869593,0.0,0.011187707448413527,0.16269596346130108,0.41984832635983266,0.8664092664092664,0.025372591784805526,0.13355732885342292,0.6444746376811594,1.0,0.04738906940540992,0.2850125421706503,0.11299443708761897,0.02666714780600462,0.19596381350034794,0.2,0.29230769230769227,0.055168634660255955,0.8534,0.03167823456130984,0.09910459910459911,0.3017217967519418,0.8087759067357514,0.32996146435452794,0.43570057581573896,0.17675996307903896,0.32794341707396285,0.1973947065890663,0.21955318963536422,0.3137384140069741,0.016463554666217052,0.2806603216588337,0.16320359002182028,0.633453770695548,0.2405566993981627,0.372238005050505,0.5746943115364167,0.3768115942028985,0.7014925373134329,0.9718568098730698,0.1678928500536111,0.3407592125673446,0.6466582621976312,0.4786789720161336,0.016487061021110798,0.3139092393195392,0.4558833211532259,0.15647796809672493,0.0,0.17555688447927784,0.1797048399476063,0.4255196476928098,0.4255196466628415,0.42574939225685043,0.42574939120777644,0.4479166666666666,0.0,0.30303030303030304,0.0,0.09836065573770492,0.4394904458598726,Operations
krooks,0.0031519856206936973,0.004118794710600477,0.09823586273562107,0.006590046393926613,0.579793340987371,0.016755892372940277,0.014939759036144579,0.22907699665231945,0.015508480168943444,0.4231597072750753,0.0038226938502673798,0.0016624092770546972,0.00481000481000481,0.2439,0.0038648966560241977,0.561,0.015434403783918346,0.028688524590163935,0.19012572830420119,0.013416815742397137,0.0692942254812099,0.9058823529411765,0.9545454545454546,0.9411764705882353,0.953125,0.004485271919610127,0.6935431537962362,0.0016765285996055226,0.30645684620376384,0.0,0.0,0.020511724801025585,0.7254335260115609,0.00912306832991994,0.27456647398843925,0.0,0.0,0.05892654580190652,0.004625990203785452,0.18835435135884201,0.061038604714570406,0.02202795100836548,0.0015276586747827398,0.0012069725877956502,0.23774842612023206,0.006276150627615063,0.18043758043758043,0.003707742639040349,0.2644547109057819,0.012228260869565218,0.3260934245760191,0.0033746721970892147,0.018385880202209794,0.007242445223126273,0.0010825635103926096,0.004732080723729993,0.11,0.06153846153846155,0.003305522166442763,0.6926,0.0001779676098949991,0.007529507529507529,0.013741784802563686,0.5892163212435233,0.007707129094412331,0.1381957773512476,0.05548998678193559,0.28644183666681183,0.3048113522712563,0.7032242655200236,0.0025169223958068096,0.0,0.7887254091585386,0.613550992418759,1.0,0.88109756097561,0.20127467105263147,0.09494949494949491,0.08695652173913043,0.1343283582089552,0.5633350459004903,0.004570068541580015,0.051542382559032096,0.07840403365847498,0.0915674593604877,0.0,0.0025174503794616904,0.418602134500104,0.876637894731101,1.0,0.009394818592021275,0.01101491645132803,0.0031008027641841714,0.0031008027610707153,0.0036342003542589145,0.0036342003497524173,0.6562499999999999,1.0,0.8484848484848491,0.0,0.0,0.01910828025477707,GradStudent
ksterne,0.015343136616434608,0.05289399523086928,0.2264378927017883,0.025253057781526783,0.4436608167951452,0.15813807967739693,0.22265060240963855,0.3534194165471066,0.20893552431861678,0.8374946190271201,0.017296122994652406,0.0006487450837286624,0.006734006734006734,0.875,0.001008233910267182,0.375,0.021160069703759023,0.05737704918032787,0.2565164060104262,0.0259391771019678,0.4166819431714023,0.03529411764705882,0.0,0.0,0.140625,0.0184154914391685,0.5412070084360804,0.01120973044049967,0.45879299156391956,0.0,0.0,0.22140911276107045,0.906791907514451,0.03760938372742506,0.09320809248554913,0.0,0.0,0.13180361798244739,0.003162605067424564,0.33743526624635106,1.0,0.051409994701496986,1.0,0.008588074182392127,0.37871867670657944,0.1723326359832636,0.6015444015444016,0.003489640130861505,0.05571888562228755,0.010190217391304348,0.0008925914906277892,0.016317010228495604,0.16911172126028753,0.05824589167445294,0.013026847575057737,0.049478079331941545,0.3,0.0,0.014211977656791346,0.6667,0.013169603132229934,0.12494912494912495,0.056813861278583455,0.08727331606217618,0.075626204238921,0.12284069097888677,0.10218566909266726,0.6110242258771091,0.15015731240355756,0.38500583887980927,0.0070607944647928,0.0,0.51354677540824,0.5196388433845098,1.0,0.8111081654294803,0.19389978213507625,0.13657119136571189,0.10144927536231886,0.22388059701492544,0.5010277818733703,0.06736813254234934,0.041599776034559846,0.1517630390774129,0.07148100900177796,0.0,0.007062275632457759,0.602902698235524,0.5924885660265669,1.0,0.011329502910766138,0.011547964586510263,0.002151294476566506,0.002151294475920862,0.0021429012624445474,0.0021429012606740874,0.6666666666666667,1.0,0.7878787878787877,0.0,0.0,0.028662420382165606,Research
kstraub,0.0030347630149654193,0.010838933448948623,0.2461333977767037,0.0064318852804723745,0.5883221256355586,0.04668706111381492,0.09156626506024096,0.5480631276901005,0.06539959084009767,0.9212225570383124,0.0036973596256684492,0.000608198515995621,0.005291005291005291,0.7333,0.001008233910267182,0.4,0.0268857356235997,0.05737704918032787,0.19871205151793928,0.02817531305903399,0.24032997250229146,0.6588235294117647,0.25,0.8627450980392157,0.171875,0.004399016690386855,0.7141466580142763,0.0015121630506245891,0.2858533419857236,0.0,0.0,0.06885315955344266,0.9927745664739889,0.005026996834853845,0.007225433526011566,0.0,0.0,0.07349399988059463,0.0012638326177662163,0.19583907966045802,0.25075769416848837,0.02034284488589815,0.010424352127128311,0.0014158716895295129,0.288482903345266,0.06616108786610879,0.8231660231660232,0.0026172300981461287,0.19305613887722245,0.008831521739130434,0.07110978875334723,0.009249004837378413,0.13683002306084782,0.04416335929615185,0.0025259815242494226,0.018302018093249828,0.27,0.0923076923076923,0.0029873435621862406,0.6475,0.0012457732692649937,0.05453805453805454,0.01167780131443159,0.0,0.013969171483622351,0.049904030710172735,0.12502715329841377,0.880834812621206,0.26814719690547395,0.39511238257055215,0.004247657143215556,7.877487198829253e-05,0.6337907092081335,0.53564707226942,0.9699172917868819,0.8850658149438637,0.21631944444444423,0.18053777208706778,0.11594202898550726,0.2835820895522388,0.514237410144627,0.006213538762286,0.06670865989877983,0.23115675541379704,0.11714844798441315,7.881195078225336e-05,0.004248548189179825,0.4727177907479465,0.5730219671207993,1.0,0.008576127850262346,0.00988534979082615,0.0015642684955498262,0.00156426849510181,0.001676974852416234,0.0016769748515592187,0.6354166666666666,1.0,0.7272727272727276,0.0,0.00819672131147541,0.06050955414012739,GradStudent
leslie,0.12254972192192974,0.04378929113375244,0.0,0.06769295655841417,0.008200754469411148,0.0844052005840228,0.07566265060240963,0.1846006695361071,0.090939087969379,0.5658631080499354,0.11167279411764706,0.0007298382191947452,0.006734006734006734,0.7778,0.001512350865400773,0.5,0.169529499626587,0.12295081967213115,0.049524685679239504,0.20930232558139536,0.42639780018331813,0.8470588235294118,0.9318181818181818,0.9607843137254902,0.96875,0.18818734635787296,0.8797858533419857,0.022978303747534515,0.12021414665801429,0.0,0.0,0.09561455050478072,0.5997109826589597,0.05939303667845839,0.40028901734104044,0.0,0.0,0.9310832056359332,0.014748745237951262,1.0,0.003181867561212927,0.11440027232845999,0.0005182340754145407,0.008727340250214701,0.049129737069497595,0.02981171548117155,0.11068211068211069,0.025372591784805526,0.05179896402071958,0.04823369565217391,0.23326390955072898,0.1709263631899533,0.11844065407681599,0.15798267843716057,0.2660219399538106,0.06882393876130828,0.78,0.3846153846153846,0.017411440288481933,0.1044,0.037017262858159816,0.044770044770044766,0.0820705013307262,0.7169689119170986,0.098747591522158,0.437619961612284,0.7779008796011189,0.41783575725784133,0.8230487292796286,0.3366823551379267,0.691475531036189,1.0,0.0,0.025099703046331454,0.0,0.03233671359297822,1.0,0.9494949494949493,1.0,0.9701492537313432,0.9829561190668854,0.4436979876382595,1.0,0.9519763833921059,1.0,1.0,0.6914723179689617,0.07044985475603964,0.03285344253106594,0.0,0.31983592824425544,0.2871923142839466,0.09182895164832931,0.0918289515850476,0.09135063679654783,0.09135063673205274,0.0,0.0,0.030303030303030363,0.0,1.0,0.7866242038216561,Operations
matthewv,0.007906013519673861,0.01040537611099068,0.08144030932817786,0.00943694643610291,0.2617680826636051,0.0309045400820413,0.03132530120481928,0.24342419894787182,0.029235134956774236,0.4309083082221264,0.00819894719251337,0.0025949803349146496,0.012025012025012025,0.3906,0.0036968576709796672,0.3438,0.05352252925068459,0.06967213114754098,0.1114688745783502,0.06216457960644007,0.3525206232813933,0.9058823529411765,0.9318181818181818,0.8823529411764706,0.90625,0.008927416224608617,0.4634977287475665,0.006903353057199211,0.5365022712524335,0.0,0.0,0.03087441910154372,0.4644147398843931,0.028951778067398994,0.5355852601156068,0.0,0.0,0.2802841847598957,0.037509826449779286,0.34258119487710126,0.05956003497355777,0.060539300770695276,0.0024473213656905574,0.0008820184295429752,0.07381804715467226,0.009152719665271966,0.0990990990990991,0.0024718284260268992,0.07489850202995939,0.017210144927536232,0.23951204998512346,0.03639526501102253,0.1441390209780451,0.06613556682072785,0.0041859122401847575,0.021363952679192763,0.18,0.32307692307692304,0.008237290532418864,0.7339,0.004627157857269977,0.08323158323158322,0.026505893216012166,0.6112370466321244,0.0313102119460501,0.36724248240563023,0.2507642924513229,0.6549237977831436,0.29579806640307654,0.8072007370630968,0.014406083788117748,0.007063423995099203,0.42016862291287804,0.48097070364585315,0.7506301819175754,0.772029897718332,0.3157457729468598,0.21517331589274027,0.26086956521739124,0.328358208955224,0.7728319914356658,0.01671720426562534,0.22048021820400976,0.2697897247148903,0.34558483000476536,0.0072046696143768805,0.014409105802933798,0.3062783184083488,0.5267101076117559,0.0,0.02296580221551699,0.019930187981293316,0.017530101950781876,0.01753010192437001,0.01664559661556968,0.016645596589655816,0.5104166666666667,0.0,0.681818181818182,0.0,0.07377049180327869,0.06369426751592357,Research
mcarrick,0.013220104979355796,0.013006720138738348,0.0529241179313678,0.01650147617039224,0.2855502706248975,0.03121740944170201,0.03132530120481928,0.24007651841224292,0.029235134956774236,0.42057684029272496,0.013859876336898396,0.0010542107610590763,0.005291005291005291,0.4231,0.0023525457906234245,0.5385,0.04879263131690316,0.06557377049180328,0.11652867218644587,0.04293381037567084,0.06966086159486706,0.8117647058823529,0.9545454545454546,0.8823529411764706,0.921875,0.01945055418984776,0.7978585334198571,0.004273504273504274,0.2021414665801428,0.0,0.0,0.03936755515196838,0.754877167630058,0.01498789797058276,0.24512283236994215,0.0,0.0,0.16097832792692393,0.005115800931245087,0.4427959619318845,0.02325200666985041,0.17413306344999843,0.0011585105208022947,0.006893670357217464,0.3515615356128873,0.018436192468619248,0.2890604890604891,0.01693929480189022,0.31275374492510144,0.03170289855072464,0.4370722999107409,0.014764190862265311,0.03515994320263194,0.02023409749356851,0.0018764434180138568,0.014822546972860125,0.05,0.15384615384615385,0.008237290532418864,0.4468,0.004805125467164976,0.0527065527065527,0.0332409972299169,0.8137953367875648,0.01348747591522158,0.11388355726167625,0.0602847916937671,0.09768309402805878,0.09311346278199183,0.3898001157684256,0.05193431982541183,0.031837834619302854,0.3413971087966787,0.31821235466345266,0.5576072321600309,0.523921200750469,0.29799107142857134,0.3152903076567198,0.23188405797101452,0.44776119402985076,0.8082633009135933,0.038041646026405355,0.13640362221063895,0.3614334676615689,0.2348996452276526,0.03275396841932092,0.05196926725411265,0.22244750268010455,0.2169476472280344,0.0,0.03668666107505291,0.03444625705588322,0.010958712258502137,0.010958712246501816,0.010887461699800628,0.010887461687761493,0.53125,0.0,0.5606060606060609,0.0,0.04918032786885246,0.25477707006369427,GradStudent
mdarden,0.011422691691522201,0.01929330153912855,0.10379410343160946,0.0114403205398566,0.18812530752829262,0.02589863032746993,0.02313253012048193,0.21042563366810135,0.02718933544512638,0.5439087386999568,0.011415858957219251,0.0,0.0,0.0,0.0,0.0,0.00024894199651481205,0.0,0.7444035571910457,0.0004472271914132379,0.541704857928506,0.8352941176470589,0.8522727272727273,0.9803921568627451,0.984375,0.012442316815456936,0.43170019467878007,0.01042077580539119,0.56829980532122,0.0,0.0,0.023396186101169808,0.36470375722543363,0.028579407931483895,0.6352962427745664,0.0,0.0,0.2771000417918764,0.04837636814416158,0.27134127078036535,0.04366098817611488,0.021441604728175943,0.0016593856542886126,0.0015319267460483254,0.08998889026046167,0.015951882845188285,0.31119691119691123,0.003707742639040349,0.07895842083158336,0.0276268115942029,0.46057720916393935,0.01468452561303062,0.033753964128345304,0.019788526745288137,0.007541859122401848,0.02533054975643702,0.23,0.5384615384615384,0.008343350067171039,0.5215,0.012279765082754938,0.15506715506715507,0.025256640052142742,0.7281411917098447,0.04720616570327553,0.7165706973768393,0.06016242640965291,0.19622996156304293,0.05271851441533982,0.18978932109767596,0.04866458478664143,0.00025601833396195076,0.5486406468386961,0.3069134981825252,0.9261606252950744,0.4093175537666706,0.21631944444444423,0.19191919191919185,0.13043478260869565,0.2686567164179105,0.8022854469935949,0.008033593246024246,0.07985155432009079,0.14858068628195314,0.13625051771881655,0.00025613884004232335,0.04921626217944509,0.23333514778046197,0.36552826191864657,1.0,0.022785787761290362,0.023584140782294236,0.039161745476832106,0.03916174541222094,0.03701131668800429,0.03701131662214596,0.6354166666666666,1.0,0.7121212121212127,0.0,0.01639344262295082,0.12738853503184713,Operations
mifowler,0.08299360485562082,0.09061348363321049,0.053528274528757844,0.07544285111767186,0.15220600295227163,0.22550928179100327,0.1869879518072289,0.15399330463892877,0.2065597571437999,0.3822643133878605,0.08148813502673796,0.12695130357215262,0.1265031265031265,0.084,0.1253570828432196,0.2383,0.3333333333333333,0.30327868852459017,0.0645507513032812,0.3170840787119857,0.13803849679193408,0.7294117647058823,0.7727272727272727,0.7647058823529411,0.828125,0.07111743649458749,0.2164179104477612,0.10161078238001314,0.7835820895522388,0.0,0.0,0.18246888520912344,0.21748554913294804,0.28588717184881773,0.7825144508670518,0.0,0.0,0.35359907659853934,0.05724133760657919,0.3026723456647778,0.05049709563079035,0.09964143090156007,0.0017375810231669386,0.024348350857646868,0.2023207011480064,0.23221757322175732,0.5601029601029601,0.06048709560159942,0.18199636007279854,0.3482789855072464,0.6694436179708421,0.0843511330749219,0.2295967317091891,0.12491921629482954,0.10796766743648961,0.1919276270006959,0.47,0.4153846153846154,0.06628720922010889,0.5859,0.07314468766684463,0.13064713064713063,0.23328444951387758,0.7784974093264249,0.27119460500963394,0.4536148432501599,0.29411985378528427,0.45217444350923874,0.6953867741984979,0.3472072251571534,0.43098827201029777,0.07130918276221332,0.2262293831148186,0.10250295249342828,0.41905053369808737,0.1475591023191338,0.5141806722689075,0.7054658736901727,0.5362318840579708,0.8059701492537313,0.9711913892178856,0.11000026906599404,0.5927841531299084,0.7606284109945841,0.7343422060120245,0.07123448129249833,0.43108604473768825,0.1507627492161709,0.09663964853735749,0.0,0.1770250858947873,0.17345912509495798,0.24550465690129464,0.24550465639810293,0.24545710970471257,0.24545710919233243,0.3125,0.0,0.19696969696969707,0.0,0.5491803278688525,0.60828025477707,Research
mlapan4,0.004714953697070737,0.010622154779969651,0.15260995650072498,0.005693800084352594,0.2634082335574873,0.01557394145866648,0.02506024096385542,0.45480631276900996,0.017752260278492707,0.64270340077486,0.004898479278074866,4.05465677330414e-05,0.000481000481000481,1.0,0.00016803898504453034,1.0,0.02663679362708489,0.028688524590163935,0.10318920576510272,0.03354203935599284,0.4500458295142071,0.788235294117647,0.8295454545454546,0.9215686274509803,0.796875,0.0062535041186871955,0.6297858533419858,0.002925706771860618,0.3702141466580143,0.0,0.0,0.019016078200950803,0.7239884393063585,0.008564513126047292,0.2760115606936416,0.0,0.0,0.12173376584608647,0.03334945878938139,0.2333017874165683,0.08432056805608261,0.030974862019147686,0.00980678887714118,0.0006963303391128751,0.09492655227749659,0.01647489539748954,0.6033462033462034,0.0015267175572519084,0.0753184936301274,0.024682971014492752,0.6771794108896163,0.006413705557238828,0.02167231267858202,0.01038160637857573,0.004113741339491917,0.00988169798190675,0.29,0.30769230769230765,0.004825708831223927,0.7,0.0014237408791599928,0.04171754171754172,0.01357883873771115,0.6394106217616581,0.022157996146435453,0.5374280230326295,0.21901931290616938,0.6993726261332612,0.3405184211710843,0.8168280050725494,0.018613826765945717,0.00021006632530211344,0.6797345488038161,0.37820488399558083,0.8710741076580663,0.6033271474019087,0.20127467105263147,0.13657119136571189,0.07246376811594203,0.1940298507462687,0.635966301496408,0.00517369222887837,0.03277779275997588,0.09402066213940466,0.059348667180838074,0.00021016520208600874,0.01869918519317033,0.40795085191132563,0.8367079009725469,1.0,0.01071208182001423,0.011181330152128674,0.022635673835071153,0.02263567377851596,0.022450468370191178,0.02245046831291454,0.6562499999999999,1.0,0.7878787878787877,0.0,0.00819672131147541,0.08598726114649681,GradStudent
mlerch,0.0004949398908527294,0.0034684587036635595,0.43064282261962306,0.0008962463095740194,0.355584713793669,0.0059445178335535,0.01108433734939759,0.5671927307508369,0.006005411469675972,0.5419715884631942,0.0005640040106951871,0.0,0.0,0.0,0.0,0.0,0.0014936519790888724,0.012295081967213115,0.8296534805274456,0.0026833631484794273,0.7963336388634281,0.788235294117647,0.8295454545454546,0.7254901960784313,0.734375,0.0004959675680338121,0.21349772874756648,0.001051939513477975,0.7865022712524335,0.0,0.0,0.00400619625020031,0.26806358381502904,0.00893688326196239,0.731936416184971,0.0,0.0,0.2471690978924954,0.03896716454012216,0.05368428567901271,0.08223135530975795,0.003104299906019502,0.004157745412909019,9.284404521505001e-05,0.07480557955807925,0.002222803347280335,0.27850707850707856,0.00021810250817884405,0.06369872602547949,0.004528985507246377,0.3763760785480512,0.0007195992184969648,0.008795218973391061,0.0026503777268401633,0.0003247690531177829,0.0026443980514961724,0.14,0.27692307692307694,0.0008307996888920314,0.7121,0.0008898380494749955,0.15425315425315425,0.004888381945576014,0.6379533678756477,0.0009633911368015414,0.07037747920665387,0.11717559136974205,0.4498589164427126,0.015216990442834168,0.33071760753494545,0.0021106988530727386,0.0,0.5187634319722267,0.4696505445105391,1.0,0.8780487804878049,0.15159853249475877,0.08488862131246233,0.05797101449275363,0.1492537313432836,0.3490069470374558,0.005568160472828048,0.016923282826117502,0.06949857690060136,0.031141121406265026,0.0,0.0021111416217876795,0.7572367364585265,0.7453900581287174,1.0,0.0051466402516394776,0.0025559618039359936,0.002878454646377537,0.002878454642104128,0.002706383139166316,0.0027063831342912775,0.7291666666666667,1.0,0.8636363636363636,0.0,0.0,0.03821656050955414,GradStudent
mlgood3,0.08884171040806492,0.07695642748753523,0.037095215079748674,0.09769084774356812,0.2291290798753485,0.48331363415142875,0.21204819277108433,0.016738402678144425,0.3883719395499241,0.2537666810159276,0.09058531082887701,0.003446458257308519,0.012987012987012988,0.3176,0.005377247521424971,0.3765,0.9049041573313418,0.25,0.004293161606869057,0.8837209302325582,0.163519706691109,0.8588235294117647,0.875,0.9215686274509803,0.921875,0.07381291240781472,0.1911096690460739,0.11226166995397764,0.808890330953926,0.0,0.0,0.30740879226537043,0.01156069364161843,0.7585179668590579,0.9884393063583812,0.0,0.0,0.3304344365061992,0.05334703997097419,0.3437192097610951,0.0612417936551032,0.0813205908228279,0.0022393555470374164,0.020704222082956154,0.1607208986544871,0.36427824267782427,0.3709137709137709,0.057360959651035985,0.1612767744645107,0.5502717391304348,0.48497470990776564,0.09519344289699412,0.5187609242480803,0.21248347114977414,0.18403579676674364,0.5229645093945721,0.74,0.5846153846153846,0.09428692639468288,0.7788,0.08916177255739455,0.14875864875864875,0.5018195643908533,0.7818976683937824,0.6136801541425819,0.48496481126039676,0.1666168985866154,0.3220232934155142,0.33439948871196895,0.3985061623902804,0.13369281211669148,0.014612413533857444,0.30218804494477886,0.25122861823307524,0.6732395487195814,0.3687157789945246,0.402454780361757,0.4747474747474748,0.42028985507246375,0.6119402985074628,0.9850236554708858,0.596310634942496,0.44576590427825286,0.5786052739663371,0.5844410955029256,0.01464979946914843,0.13372085732765632,0.38990464406562925,0.20171831675154522,0.0,0.2894668743255018,0.2868045434122042,0.5304984560230984,0.5304984551281551,0.5303551948276395,0.5303551939162703,0.4166666666666667,0.0,0.39393939393939414,0.0,0.19672131147540983,0.25477707006369427,Director
mryan91,0.004037667530640687,0.015608064166486017,0.2624456259062349,0.009278785322648671,0.6672133836312941,0.020614614475422375,0.060240963855421686,0.8622668579626972,0.026067445390351746,0.7703400774860094,0.005065591577540107,0.0006892916514617038,0.004329004329004329,0.5294,0.001512350865400773,0.5294,0.032362459546925564,0.036885245901639344,0.10456915056731064,0.03443649373881932,0.2557286892758936,0.4117647058823529,0.4659090909090909,0.6274509803921569,0.71875,0.0055203346702893865,0.65914990266061,0.0023339907955292572,0.34085009733939003,0.0,0.0,0.02873778110143689,0.9042630057803469,0.005120089368832619,0.09573699421965318,0.0,0.0,0.0676829389639595,0.00221321884259539,0.15737131345382446,0.1219413737480583,0.029206361944178524,0.004821534894808581,0.0019497249495160503,0.30675225280829527,0.009806485355648535,0.23191763191763196,0.0021810250817884407,0.124317513649727,0.006114130434782609,0.1395418030348111,0.008808886985049051,0.0454134729776404,0.01867748071994246,0.0022733833718244804,0.013778705636743214,0.19,0.32307692307692304,0.003199462631690589,0.5355,0.00409325502758498,0.13838013838013838,0.010591494215414698,0.29193652849740936,0.0038535645472061657,0.017914267434420966,0.09323295858608281,0.5803212642004147,0.17551556390814246,0.45717231090743293,0.040778887578790314,0.00015754974397658506,0.6155976194412299,0.3847949967986495,0.951652790371775,0.657575393487925,0.1866206709956709,0.19191919191919185,0.08695652173913043,0.29850746268656725,0.46354058454607083,0.005176766525819968,0.03916038159521092,0.20144112074405432,0.07045873815641493,0.00015762390156450672,0.04088382936852062,0.6545645303159058,0.6625316478627495,1.0,0.00711226281526434,0.00968162767180646,0.0005321596889013396,0.0005321596883921246,0.0009226850645420452,0.0009226850638898743,0.6770833333333334,1.0,0.7121212121212127,0.0,0.00819672131147541,0.08917197452229299,GradStudent
odge,0.12372194797921253,0.09798395837849555,0.03141614306428226,0.08556516237874315,0.06445793012957193,0.21191684627685461,0.14650602409638555,0.10712577714012433,0.18781759387580016,0.34911752044769684,0.11615349264705882,0.2180188947005636,0.15873015873015872,0.0614,0.14770626785414215,0.1635,0.5486681603186457,0.28688524590163933,0.027752223244403552,0.5693202146690519,0.22584784601283223,0.6705882352941176,0.7613636363636364,0.7647058823529411,0.875,0.07857851382240048,0.0,0.19303090072320842,1.0,0.0,0.0,0.17621921905881097,0.24385838150289016,0.26037981753863343,0.7561416184971097,0.0,0.0,0.4663376385599714,0.025663663300477726,0.3580900423153784,0.049913542471369934,0.0983876205248476,0.0020364679863963822,0.021168442309031404,0.11813356375756077,0.13336820083682008,0.2885456885456886,0.047619047619047616,0.09631807363852722,0.17232789855072464,0.3379946444510563,0.1617988152079655,0.277839606744513,0.195144623238243,0.17530311778290994,0.2002087682672234,0.51,0.47692307692307684,0.10593579862829669,0.6291,0.21338316426410392,0.2562067562067562,0.21595785128455813,0.7627914507772022,0.2254335260115607,0.3902751119641714,0.23626289561128516,0.48193072391068836,0.3743317247793292,0.4522986932648839,0.15894211967059893,0.06619966220572518,0.26188035802848164,0.22323898053259164,0.5231207050306877,0.3316135084427768,0.44499999999999995,0.5234395234395234,0.47826086956521735,0.6567164179104479,0.9762802778964579,0.16520001182188834,0.5090125767391674,0.6364451785875413,0.6498922199042967,0.0656862487749464,0.15896738335035338,0.19255630238232713,0.19643045293272643,0.0,0.20448204265360004,0.20220546343313003,0.23442681389411016,0.23442681359483053,0.2343543038233454,0.23435430351853348,0.375,0.0,0.34848484848484834,0.0,0.3442622950819672,0.28662420382165604,PM
